,Unnamed: 0,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_m,Summary,Language,Category,city,state,country
3618,35529,220278,"hammond, indiana, usa",32.0,0451150244,8,Pet Sematary,Stephen King,1984.0,Signet Book,http://images.amazon.com/images/P/0451150244.01.MZZZZZZZ.jpg,&quot;&quot;Sometimes dead is better.,en,Animals,hammond,indiana,usa
3619,35531,254,"minneapolis, minnesota, usa",24.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,minneapolis,minnesota,usa
3620,35532,2276,"niskayuna, new york, usa",46.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,niskayuna,new york,usa
3621,35533,5543,"cumberland, maryland, usa",29.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,cumberland,maryland,usa
3622,35534,6900,"sunnyvale, california, usa",25.0,0451167317,9,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,sunnyvale,california,usa
3623,35535,8284,"manchester, kentucky, usa",28.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,manchester,kentucky,usa
3624,35536,12233,"el cajon, california, usa",33.0,0451167317,9,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,el cajon,california,usa
3625,35537,13082,"bellwood, pennsylvania, usa",34.74389988072476,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,bellwood,pennsylvania,usa
3626,35538,13552,"cordova, tennessee, usa",32.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,cordova,tennessee,usa
3627,35539,13582,"lisboa, lisboa, portugal",29.0,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,lisboa,lisboa,portugal
3628,35540,15031,"santo andre, alentejo,",34.74389988072476,0451167317,8,The Dark Half,Stephen King,1994.0,Signet Book,http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg,"Thad Beaumont comes under suspicion when clues concerning a murder
lead to George Stark, the fictional alter ego under whose name
Beaumont used to write. Reissue.",en,Fiction,santo andre,"alentejo,",
3629,35684,254,"minneapolis, minnesota, usa",24.0,0451167716,8,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3630,35685,5268,"chandler, arizona, usa",34.74389988072476,0451167716,9,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,chandler,arizona,usa
3631,35686,11676,"n/a, n/a, n/a",34.74389988072476,0451167716,8,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,,,
3632,35687,12982,"getxo, vizcaya, spain",41.0,0451167716,8,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,getxo,vizcaya,spain
3633,35688,14456,"edmonton, alberta, canada",27.0,0451167716,9,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,edmonton,alberta,canada
3634,35689,15957,"sydney, new south wales, australia",27.0,0451167716,8,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,sydney,new south wales,australia
3635,35690,18067,"kajang, selangor, malaysia",33.0,0451167716,9,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,kajang,selangor,malaysia
3636,35691,22521,"montgomery, alabama, usa",18.0,0451167716,9,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,montgomery,alabama,usa
3637,35692,30511,"culemborg, gelderland, netherlands",34.74389988072476,0451167716,8,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,culemborg,gelderland,netherlands
3638,35693,43785,"essex, vermont, usa",20.0,0451167716,10,The Godfather,Mario Puzo,2004.0,Signet Book,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,9,9,9,essex,vermont,usa
3639,35738,254,"minneapolis, minnesota, usa",24.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3640,35739,26535,"hickory, mississippi, usa",41.0,0451201914,5,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,hickory,mississippi,usa
3641,35740,52853,"yuba city, california, usa",61.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,yuba city,california,usa
3642,35741,68555,"bad axe, michigan, usa",34.74389988072476,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,bad axe,michigan,usa
3643,35742,103304,"st louis, missouri, usa",44.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,st louis,missouri,usa
3644,35743,129358,"highland, california, usa",36.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,highland,california,usa
3645,35744,172030,"rainsville, alabama, usa",30.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,rainsville,alabama,usa
3646,35745,227250,"rhame, north dakota, usa",32.0,0451201914,5,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,rhame,north dakota,usa
3647,35746,227447,"kelseyville, california, usa",38.0,0451201914,8,Winter Raven,Cassie Edwards,2000.0,Signet Book,http://images.amazon.com/images/P/0451201914.01.MZZZZZZZ.jpg,9,9,9,kelseyville,california,usa
3648,35747,254,"minneapolis, minnesota, usa",24.0,0451406176,6,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,minneapolis,minnesota,usa
3649,35748,14173,"calgary, alberta, canada",34.74389988072476,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,calgary,alberta,canada
3650,35749,30972,"columbiana, alabama, usa",47.0,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,columbiana,alabama,usa
3651,35750,44756,"san diego, california, usa",62.0,0451406176,9,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,san diego,california,usa
3652,35751,48494,"lemon grove, california, usa",51.0,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,lemon grove,california,usa
3653,35752,55492,"antioch, illinois, usa",43.0,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,antioch,illinois,usa
3654,35753,77940,"melaka, melaka, malaysia",34.74389988072476,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,melaka,melaka,malaysia
3655,35754,109544,"queens, new york, usa",34.74389988072476,0451406176,5,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,queens,new york,usa
3656,35755,115002,"stockholm, stockholm, sweden",34.74389988072476,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,stockholm,stockholm,sweden
3657,35756,129358,"highland, california, usa",36.0,0451406176,8,The Duke,Catherine Coulter,1995.0,Topaz,http://images.amazon.com/images/P/0451406176.01.MZZZZZZZ.jpg,"Originally published as &quot;The Generous Earl, &quot; Coulter
rewrote her book in 1995 as a historical romance with a touch of
mystery added.",en,Great Britain,highland,california,usa
3658,35771,254,"minneapolis, minnesota, usa",24.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3659,35772,8284,"manchester, kentucky, usa",28.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,manchester,kentucky,usa
3660,35773,9908,"woodstock, georgia, usa",36.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,woodstock,georgia,usa
3661,35774,16795,"mechanicsville, maryland, usa",47.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,mechanicsville,maryland,usa
3662,35775,26544,"woodbridge, virginia, usa",37.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,woodbridge,virginia,usa
3663,35776,30744,"gainesville, georgia, usa",31.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,gainesville,georgia,usa
3664,35777,52853,"yuba city, california, usa",61.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,yuba city,california,usa
3665,35778,79724,"n/a, massachusetts, usa",34.74389988072476,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,,massachusetts,usa
3666,35779,101209,"ft huachuca, arizona, usa",44.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,ft huachuca,arizona,usa
3667,35780,129358,"highland, california, usa",36.0,0451408845,8,Moonspun Magic,Catherine Coulter,1999.0,Topaz,http://images.amazon.com/images/P/0451408845.01.MZZZZZZZ.jpg,9,9,9,highland,california,usa
3668,35795,254,"minneapolis, minnesota, usa",24.0,0451409256,7,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3669,35796,1155,"smyrna, georgia, usa",22.0,0451409256,9,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,smyrna,georgia,usa
3670,35797,3363,"knoxville, tennessee, usa",29.0,0451409256,10,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,knoxville,tennessee,usa
3671,35798,7125,"apo, ae, usa",28.0,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,apo,ae,usa
3672,35799,19842,"***********, illinois, usa",34.74389988072476,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,***********,illinois,usa
3673,35800,26593,"peoria, arizona, usa",34.74389988072476,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,peoria,arizona,usa
3674,35801,28591,"michie, tennessee, usa",33.0,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,michie,tennessee,usa
3675,35802,30273,"naples, florida, usa",25.0,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,naples,florida,usa
3676,35803,36609,"zachary, louisiana, usa",32.0,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,zachary,louisiana,usa
3677,35804,38464,"tharston, norwich, england, united kingdom",33.0,0451409256,8,Making Minty Malone,Isabel Wolff,2000.0,Onyx Books,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,9,9,9,tharston,norwich,"england, united kingdom"
3678,35838,254,"minneapolis, minnesota, usa",24.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,minneapolis,minnesota,usa
3679,35839,1214,"speicher, rheinland-pfalz, germany",30.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,speicher,rheinland-pfalz,germany
3680,35840,11676,"n/a, n/a, n/a",34.74389988072476,0451522389,6,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,,,
3681,35841,14079,"valencia, valencia, spain",41.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,valencia,valencia,spain
3682,35842,35445,"terre haute, indiana, usa",31.0,0451522389,7,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,terre haute,indiana,usa
3683,35843,120548,"ourense, ourense, spain",39.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,ourense,ourense,spain
3684,35844,122988,"baltimore, maryland, usa",24.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,baltimore,maryland,usa
3685,35845,198711,"little canada, minnesota, usa",62.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,little canada,minnesota,usa
3686,35846,202182,"st. charles, illinois, usa",24.0,0451522389,8,The Time Machine and the Invisible Man,H. G. Wells,1984.0,Signet Classics,http://images.amazon.com/images/P/0451522389.01.MZZZZZZZ.jpg,"A time traveler discovers the fate of the earth and a scientist learns
how to make himself invisible, but becomes criminally insane",en,Fiction,st. charles,illinois,usa
3687,35847,254,"minneapolis, minnesota, usa",24.0,0451523415,8,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,minneapolis,minnesota,usa
3688,35848,11676,"n/a, n/a, n/a",34.74389988072476,0451523415,10,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,,,
3689,35849,13582,"lisboa, lisboa, portugal",29.0,0451523415,8,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,lisboa,lisboa,portugal
3690,35850,16545,"berkeley, california, usa",34.74389988072476,0451523415,7,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,berkeley,california,usa
3691,35851,36836,"raleigh, north carolina, usa",56.0,0451523415,8,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,raleigh,north carolina,usa
3692,35852,63956,"emporia, kansas, usa",28.0,0451523415,9,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,emporia,kansas,usa
3693,35853,68555,"bad axe, michigan, usa",34.74389988072476,0451523415,9,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,bad axe,michigan,usa
3694,35854,95359,"charleston, west virginia, usa",33.0,0451523415,9,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,charleston,west virginia,usa
3695,35855,110973,"wiley ford, west virginia, usa",43.0,0451523415,8,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,wiley ford,west virginia,usa
3696,35856,118314,"providence, rhode island, usa",34.74389988072476,0451523415,6,Little Women (Signet Classic),Louisa May Alcott,1988.0,Signet Classics,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,"Jo, Beth, Meg, Amy and their mother endure the hardships of poverty
while the girls&#39; father is away fighting in the Civil War",en,Juvenile Fiction,providence,rhode island,usa
3697,35871,254,"minneapolis, minnesota, usa",24.0,0451524934,9,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),minneapolis,minnesota,usa
3698,35872,1706,"olympia, washington, usa",26.0,0451524934,10,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),olympia,washington,usa
3699,35873,2179,"sunderland, massachusetts, usa",30.0,0451524934,8,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),sunderland,massachusetts,usa
3700,35874,2198,"philadelphia, pennsylvania, usa",34.74389988072476,0451524934,10,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),philadelphia,pennsylvania,usa
3701,35875,2799,"eugene, oregon, usa",34.74389988072476,0451524934,10,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),eugene,oregon,usa
3702,35876,9908,"woodstock, georgia, usa",36.0,0451524934,6,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),woodstock,georgia,usa
3703,35877,11676,"n/a, n/a, n/a",34.74389988072476,0451524934,8,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),,,
3704,35878,12538,"byron, minnesota, usa",18.0,0451524934,8,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),byron,minnesota,usa
3705,35879,14768,"corvallis, oregon, usa",24.0,0451524934,8,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),corvallis,oregon,usa
3706,35880,15408,"cary, north carolina, usa",34.0,0451524934,9,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,"Winston Smith is a worker at the Ministry of Truth, where he falsifies
records for the party. Secretly subversive, he and his colleague Julia
try to free themselves from political slavery but the price of freedom
is betrayal.",en,London (England),cary,north carolina,usa
3707,36063,254,"minneapolis, minnesota, usa",24.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,minneapolis,minnesota,usa
3708,36064,22422,"new york city, new york, usa",22.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,new york city,new york,usa
3709,36065,22521,"montgomery, alabama, usa",18.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,montgomery,alabama,usa
